input,gt_tool,hast_tool,src_s,dst_s,gt_m,hast_m,missing_mappings,additional_mappings,gt_c,hast_c,gt_src_heap,gt_dst_heap,hast_src_heap,hast_dst_heap,not_lazy_m,not_lazy_c,partial_lazy_m,partial_lazy_c
7963158f382b528e6bf8d7070abf15ed87e3dd22/ab6ea0cda865f7c7231946229081808beb25e2a9,java_gumtree,gumtree_lazy,480,431,431,431,0,0,49,49,18446744073709406528,18446744073709362760,-110592,8272,431,49,431,49
ab6ea0cda865f7c7231946229081808beb25e2a9/d109da5d56e90b8445689dc5521d323c2308dbe1,java_gumtree,gumtree_lazy,431,429,429,429,0,0,3,3,18446744073709413232,18446744073709368560,8272,6144,429,3,429,3
d109da5d56e90b8445689dc5521d323c2308dbe1/5048b2fe80133cbbf2d892351c8db9bfcfe4c95c,java_gumtree,gumtree_lazy,429,429,429,429,0,0,0,0,18446744073709413496,18446744073709368816,6144,0,429,0,429,0
5048b2fe80133cbbf2d892351c8db9bfcfe4c95c/e10c462058eda537c02ed17fd98b80751f197c28,java_gumtree,gumtree_lazy,429,373,373,373,0,0,56,56,18446744073709413432,18446744073709374304,0,-288,373,56,373,56
e10c462058eda537c02ed17fd98b80751f197c28/1484f8820a91e5f757b3d5f38829c4b342192905,java_gumtree,gumtree_lazy,373,373,373,373,0,0,0,0,18446744073709420200,18446744073709380864,-288,640,373,0,373,0
1484f8820a91e5f757b3d5f38829c4b342192905/13f997be06e9e776508faa97bd2e7a0d8095fb41,java_gumtree,gumtree_lazy,373,372,372,372,0,0,1,1,18446744073709420200,18446744073709380936,640,360,372,1,372,1
13f997be06e9e776508faa97bd2e7a0d8095fb41/da7b000ced58f90ca06d17368422f1cf016cad25,java_gumtree,gumtree_lazy,372,367,367,367,0,0,5,5,18446744073709420328,18446744073709381480,360,30720,367,5,367,5
da7b000ced58f90ca06d17368422f1cf016cad25/0f9d1c9f713926c611792612ca71c680a02b9116,java_gumtree,gumtree_lazy,367,367,367,367,0,0,0,0,18446744073709420848,18446744073709382000,30720,1280,367,0,367,0
0f9d1c9f713926c611792612ca71c680a02b9116/1f55ec9d4762674b969da5df8c3a59570f3ab31d,java_gumtree,gumtree_lazy,367,364,363,363,0,0,5,5,18446744073709420848,18446744073709382328,1280,16624,363,5,363,5
1f55ec9d4762674b969da5df8c3a59570f3ab31d/55fa987387b26a06290b392f28b3962dca3805ef,java_gumtree,gumtree_lazy,364,364,364,364,0,0,0,0,18446744073709421224,18446744073709382704,16624,15744,364,0,364,0
55fa987387b26a06290b392f28b3962dca3805ef/9f982f7e5de7e1112330ab5bc68f7d901074f95c,java_gumtree,gumtree_lazy,364,360,359,359,0,0,6,6,18446744073709421016,18446744073709383112,15744,33984,359,6,359,6
