input,gt_tool,hast_tool,src_s,dst_s,gt_m,hast_m,missing_mappings,additional_mappings,gt_c,hast_c,gt_src_heap,gt_dst_heap,hast_src_heap,hast_dst_heap,not_lazy_m,not_lazy_c,partial_lazy_m,partial_lazy_c
4be365e2ba447ac982b0d09270d2b69840a4e7b6/dee70a88c5be2317578a3b86643e094f114fe4e2,java_gumtree,gumtree_lazy,612511,612138,478474,478474,0,0,307,307,18446744073665273792,18446744073622233392,11640,28744,478474,307,478474,307
dee70a88c5be2317578a3b86643e094f114fe4e2/6c349670ccf01dc813c561deed3478b9b1a933e9,java_gumtree,gumtree_lazy,612138,612125,478442,478442,0,0,68,68,18446744073665301472,18446744073622262104,28744,98760,478442,68,478442,68
6c349670ccf01dc813c561deed3478b9b1a933e9/716e964353bcf7f69495bbfe5ce1d1b43ed4c5c2,java_gumtree,gumtree_lazy,612125,612125,478466,478466,0,0,0,0,18446744073665302560,18446744073622263248,98760,16016,478466,0,478466,0
716e964353bcf7f69495bbfe5ce1d1b43ed4c5c2/2d1e26579f31585a7cbe9fdada7c1f0da895e4d9,java_gumtree,gumtree_lazy,612125,612125,478466,478466,0,0,0,0,18446744073665302560,18446744073622263248,16016,3456,478466,0,478466,0
2d1e26579f31585a7cbe9fdada7c1f0da895e4d9/18e1e96236a8796d2fbb5bc981707f977561aa09,java_gumtree,gumtree_lazy,612125,612125,478462,478462,0,0,9,9,18446744073665302560,18446744073622263432,3456,8464,478462,9,478462,9
18e1e96236a8796d2fbb5bc981707f977561aa09/7f7c47cee43a6ebd436ef11e38456e53fe0c8cab,java_gumtree,gumtree_lazy,612125,612125,478466,478466,0,0,0,0,18446744073665302560,18446744073622263248,8464,0,478466,0,478466,0
7f7c47cee43a6ebd436ef11e38456e53fe0c8cab/a41bcc1eed61ca9b7f28bf5db6f131e21fbcc772,java_gumtree,gumtree_lazy,612125,612125,478459,478459,0,0,16,16,18446744073665302560,18446744073622263104,0,-47488,478459,16,478459,16
a41bcc1eed61ca9b7f28bf5db6f131e21fbcc772/fa16a6867bfe19cd055ab480bdd1ee5cf9d47e40,java_gumtree,gumtree_lazy,612125,612125,478466,478466,0,0,0,0,18446744073665302560,18446744073622263480,-47488,2304,478466,0,478466,0
fa16a6867bfe19cd055ab480bdd1ee5cf9d47e40/ad5f0e47673953ccaaea4219817251b8caff3a6c,java_gumtree,gumtree_lazy,612125,611943,478311,478311,0,0,170,170,18446744073665302560,18446744073622275976,2304,26184,478311,170,478311,170
ad5f0e47673953ccaaea4219817251b8caff3a6c/ce2b488f92116184247a2d9553db9651988a2a27,java_gumtree,gumtree_lazy,611943,610810,477399,477399,0,0,979,979,18446744073665315712,18446744073622368088,26184,62688,477399,979,477399,979
ce2b488f92116184247a2d9553db9651988a2a27/abad06f0350c414d91f55f275f838e9705bd5e2e,java_gumtree,gumtree_lazy,610810,610815,-1,477437,-1,-1,29,-1,-1,-1,62688,28488,477437,29,477437,29
abad06f0350c414d91f55f275f838e9705bd5e2e/48d7364e5d08c42346daf5fc9e00dcb0f74bdadd,java_gumtree,gumtree_lazy,610815,610815,477448,477448,0,0,0,0,18446744073665396440,18446744073622448768,28488,8576,477448,0,477448,0
48d7364e5d08c42346daf5fc9e00dcb0f74bdadd/763961bdda36d1ad8c2b37d3d669a6115649ded6,java_gumtree,gumtree_lazy,610815,610815,477448,477448,0,0,0,0,18446744073665396440,18446744073622448768,8576,512,477448,0,477448,0
763961bdda36d1ad8c2b37d3d669a6115649ded6/7be218c7648656b95418709c7086a97955ca84cf,java_gumtree,gumtree_lazy,610815,610815,477448,477448,0,0,0,0,18446744073665396440,18446744073622448768,512,0,477448,0,477448,0
7be218c7648656b95418709c7086a97955ca84cf/3eb01ccdfd9a39038e52d291fd626253829cc044,java_gumtree,gumtree_lazy,610815,610815,477448,477448,0,0,0,0,18446744073665396440,18446744073622449000,0,3072,477448,0,477448,0
