input,gt_tool,hast_tool,src_s,dst_s,gt_m,hast_m,missing_mappings,additional_mappings,gt_c,hast_c,gt_src_heap,gt_dst_heap,hast_src_heap,hast_dst_heap,not_lazy_m,not_lazy_c,partial_lazy_m,partial_lazy_c
51a6665dae1c7cb5382797f2bd0d4084e4941a14/e40a381ce99e69b6ac46f78b2989dbf21a52be43,java_gumtree,gumtree_lazy,1702918,1702918,-1,1375564,-1,-1,0,-1,-1,-1,7680,-320,1375564,0,1375564,0
e40a381ce99e69b6ac46f78b2989dbf21a52be43/f2b1a66f6ef5bcc9bcc4d52e586d2f6c87f3128c,java_gumtree,gumtree_lazy,1702918,1702918,-1,1375564,-1,-1,0,-1,-1,-1,-320,0,1375564,0,1375564,0
f2b1a66f6ef5bcc9bcc4d52e586d2f6c87f3128c/7193c8c7b61bef16ba69a4c84a68a366784e3058,java_gumtree,gumtree_lazy,1702918,1702918,-1,1375564,-1,-1,0,-1,-1,-1,0,0,1375564,0,1375564,0
7193c8c7b61bef16ba69a4c84a68a366784e3058/eb7df5cc65b4fd5c6db6db24bc50269639f6c2f1,java_gumtree,gumtree_lazy,1702918,1702918,-1,1375564,-1,-1,0,-1,-1,-1,0,0,1375564,0,1375564,0
eb7df5cc65b4fd5c6db6db24bc50269639f6c2f1/8ed02926967688e18b0040d6fcd524ae29124079,java_gumtree,gumtree_lazy,1702918,1702918,-1,1375564,-1,-1,0,-1,-1,-1,0,0,1375564,0,1375564,0
8ed02926967688e18b0040d6fcd524ae29124079/828b90139f9bec8d5a5dab04167b811c050d58b4,java_gumtree,gumtree_lazy,1702918,1702918,-1,1375561,-1,-1,7,-1,-1,-1,0,21720,1375561,7,1375561,7
828b90139f9bec8d5a5dab04167b811c050d58b4/6317daa64cfaa354478d77255dcc7af60c9d05a5,java_gumtree,gumtree_lazy,1702918,1702918,-1,1375564,-1,-1,0,-1,-1,-1,21720,1536,1375564,0,1375564,0
6317daa64cfaa354478d77255dcc7af60c9d05a5/75e2810da5200db9920ad94935bbf19b4da9a0ac,java_gumtree,gumtree_lazy,1702918,1702918,-1,1375564,-1,-1,0,-1,-1,-1,1536,0,1375564,0,1375564,0
75e2810da5200db9920ad94935bbf19b4da9a0ac/55710d7835ee22920a19c1d0c372e0605d158253,java_gumtree,gumtree_lazy,1702918,1702918,-1,1375564,-1,-1,0,-1,-1,-1,0,0,1375564,0,1375564,0
55710d7835ee22920a19c1d0c372e0605d158253/03adf5fc7ef09d09d76d5bb9dcb1b071d88c2752,java_gumtree,gumtree_lazy,1702918,1702918,-1,1375564,-1,-1,0,-1,-1,-1,0,0,1375564,0,1375564,0
